_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_utterance_make_sense,does_the_utterance_make_sense:confidence,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario:variance,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say:variance,does_the_utterance_make_sense_gold,flab_bad_content,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario_gold,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say_gold,scenario,utterance
1778012042,false,finalized,2,6/25/2018 16:58:00,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes should view before making
1778012043,false,finalized,2,6/25/2018 16:59:59,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes should view before making
1778012044,false,finalized,2,6/25/2018 17:18:59,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes should view before making
1778012045,false,finalized,2,6/25/2018 16:49:59,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what s the number of houses that i can see before make a decision 
1778012046,false,finalized,2,6/25/2018 17:23:45,Yes,1.0,3.5,0.5,4.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,if the number of houses is less that the number i ve been considering what happends in that scenario 
1778012047,false,finalized,2,6/25/2018 17:05:52,Yes,1.0,5.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,can i could increase or decrease the number of houses at any moment 
1778012048,false,finalized,2,6/25/2018 17:32:39,Yes,1.0,5.0,2.0,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses need to be considered before making a decision 
1778012049,false,finalized,2,6/25/2018 17:33:31,Yes,1.0,3.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses need to see before making a decision 
1778012050,false,finalized,2,6/25/2018 17:14:02,Yes,1.0,4.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,number of houses to view for decision 
1778012051,false,finalized,2,6/25/2018 17:14:55,Yes,1.0,3.5,1.5,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes i should view before making a decision 
1778012052,false,finalized,2,6/25/2018 16:43:57,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes you recomend me to view before making a decision 
1778012053,false,finalized,2,6/25/2018 17:06:12,Yes,1.0,5.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,before making a decision wow many homes i should view 
1778012054,false,finalized,2,6/25/2018 17:10:08,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what is the maximum number of houses i can see before deciding on the one to buy 
1778012055,false,finalized,2,6/25/2018 17:08:15,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,can i see a lot of homes before making a decision 
1778012056,false,finalized,2,6/25/2018 17:10:17,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,please advise with number o f homes that can be viewed before making a decision
1778012057,false,finalized,2,6/25/2018 16:38:22,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what is the average number of homes people look at before making a decision 
1778012058,false,finalized,2,6/25/2018 17:29:51,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes should we view 
1778012059,false,finalized,2,6/25/2018 17:24:23,Yes,1.0,2.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,is there an average amount of homes people view before making their purchase 
1778012060,false,finalized,2,6/25/2018 17:08:21,Yes,1.0,6.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i like it but i would like to check the prices of other apartments before making a decision
1778012061,false,finalized,2,6/25/2018 17:33:25,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many apartments can i visit in one day to make a decision
1778012062,false,finalized,2,6/25/2018 17:34:04,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,there are other houses i can visit after this one 
1778012063,false,finalized,2,6/25/2018 17:15:44,Yes,1.0,4.5,1.5,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,you are looking to move immediately
1778012064,false,finalized,2,6/25/2018 16:55:44,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,you are looking to move immediately
1778012065,false,finalized,2,6/25/2018 17:34:16,Yes,1.0,4.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,you are looking to move immediately
1778012066,false,finalized,2,6/25/2018 17:09:18,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes will i be shown 
1778012067,false,finalized,2,6/25/2018 17:30:08,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i need to see a few homes before buying
1778012068,false,finalized,2,6/25/2018 17:16:51,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,show me some homes to buy
1778012069,false,finalized,2,6/25/2018 17:07:37,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes would you suggest that i look at 
1778012070,false,finalized,2,6/25/2018 16:59:29,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,is there a base number of homes that i should look at 
1778012071,false,finalized,2,6/25/2018 17:05:52,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what number of homes do you suggest that i look at 
1778012072,false,finalized,2,6/25/2018 17:08:38,Yes,1.0,4.5,1.5,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i d like an estimate of how many homes to view before my final decision 
1778012073,false,finalized,2,6/25/2018 16:45:54,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,before my decision how many homes would you suggest i view 
1778012074,false,finalized,2,6/25/2018 17:15:47,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,would it be advisable to view a high number of homes before my final decision 
1778012075,false,finalized,2,6/25/2018 16:52:28,Yes,1.0,4.5,2.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how much is cost
1778012076,false,finalized,2,6/25/2018 17:26:57,Yes,1.0,5.0,0.0,4.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,do you have enough house to show me 
1778012077,false,finalized,2,6/25/2018 17:01:14,Yes,1.0,3.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,is your supply of houses abundant 
1778012078,false,finalized,2,6/25/2018 17:11:54,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes i should view before i choose somewhat 
1778012079,false,finalized,2,6/25/2018 17:05:31,Yes,1.0,4.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes do i have to see to decide for one 
1778012080,false,finalized,2,6/25/2018 17:30:41,Yes,1.0,2.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,which one do you recommend me 
1778012081,false,finalized,2,6/25/2018 17:37:21,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses do we have left to see 
1778012082,false,finalized,2,6/25/2018 16:48:49,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses i have to view
1778012083,false,finalized,2,6/25/2018 17:31:58,Yes,1.0,4.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses there are to show
1778012084,false,finalized,2,6/25/2018 17:31:15,Yes,1.0,4.0,2.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i want to see 5 houses
1778012085,false,finalized,2,6/25/2018 17:10:11,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how much credit do i need 
1778012086,false,finalized,2,6/25/2018 17:43:48,Yes,1.0,4.0,2.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how much credit do i need 
1778012087,false,finalized,2,6/25/2018 16:47:17,Yes,1.0,1.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how much credit do i need 
1778012088,false,finalized,2,6/25/2018 16:54:54,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,are there an specific number of homes should i view before taking a decision 
1778012089,false,finalized,2,6/25/2018 17:30:07,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i have viewed 3 options how many do i need to view to make a decisión 
1778012090,false,finalized,2,6/25/2018 17:07:46,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,is there a number of options should i view for taking decision 
1778012091,false,finalized,2,6/25/2018 17:34:12,Yes,1.0,5.5,1.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision, how many homes are available in your company 
1778012092,false,finalized,2,6/25/2018 16:59:53,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision, how many houses do you have for a large family 
1778012093,false,finalized,2,6/25/2018 16:53:54,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision, does all the houses are the same in the company 
1778012094,false,finalized,2,6/25/2018 17:26:49,Yes,1.0,6.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,excuse me how many houses are there in this neighborhood to see them and make a decision to stay with 
1778012095,false,finalized,2,6/25/2018 17:14:13,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what is the amount of house that i must see to decide for me 
1778012096,false,finalized,2,6/25/2018 17:16:10,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what is the number of houses in this area 
1778012097,false,finalized,2,6/25/2018 17:13:23,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i want to know that the houses must before making a decision
1778012098,false,finalized,2,6/25/2018 16:59:05,Yes,1.0,3.5,2.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what do the houses owe 
1778012099,false,finalized,2,6/25/2018 17:36:56,Yes,1.0,2.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,should the houses 
1778012100,false,finalized,2,6/25/2018 16:49:49,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes average client usually sees before making decision 
1778012101,false,finalized,2,6/25/2018 17:01:54,Yes,1.0,5.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,is it ok if ask to see few more 
1778012102,false,finalized,2,6/25/2018 17:02:33,Yes,1.0,3.0,1.0,4.0,2.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,do you haw that many houses prepared to see right now 
1778012103,false,finalized,2,6/25/2018 17:31:19,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes can you show me in this area 
1778012104,false,finalized,2,6/25/2018 17:18:47,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,do you have other areas to compare 
1778012105,false,finalized,2,6/25/2018 17:15:34,Yes,1.0,4.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,see several homes with the same characteristics to be able to compare
1778012106,false,finalized,2,6/25/2018 16:47:17,Yes,1.0,5.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what are my options
1778012107,false,finalized,2,6/25/2018 17:01:23,Yes,1.0,2.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,could advise me with what i m looking for
1778012108,false,finalized,2,6/25/2018 17:42:00,Yes,1.0,4.5,1.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,it is possible to see more houses
1778012109,false,finalized,2,6/25/2018 16:55:10,Yes,1.0,3.0,1.0,4.0,2.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how much is the rent per month 
1778012112,false,finalized,2,6/25/2018 17:32:28,Yes,1.0,2.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,can i keep my dog here 
1778012113,false,finalized,2,6/25/2018 17:12:52,Yes,1.0,3.0,2.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what is your policy on pets 
1778012114,false,finalized,2,6/25/2018 17:09:12,Yes,1.0,3.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses do you have 
1778012115,false,finalized,2,6/25/2018 17:07:04,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,can i see all of the houses 
1778012116,false,finalized,2,6/25/2018 17:21:17,Yes,1.0,4.0,0.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i will look at how many halls will i decide to decide on one of the houses 
1778012117,false,finalized,2,6/25/2018 17:24:13,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,it is necessary to see about 5 0 6 houses to be able to decide which one to choose
1778012118,false,finalized,2,6/25/2018 16:49:46,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,it is necessary to see about 5 0 6 houses to be able to decide which one to choose
1778012119,false,finalized,2,6/25/2018 17:04:22,Yes,1.0,3.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,it is necessary to see about 5 0 6 houses to be able to decide which one to choose
1778012120,false,finalized,2,6/25/2018 16:59:36,Yes,1.0,2.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,should i compare house price 
1778012121,false,finalized,2,6/25/2018 17:15:27,Yes,1.0,5.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how much house style is there 
1778012122,false,finalized,2,6/25/2018 17:13:23,Yes,1.0,4.0,2.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,should i compare the pros and cons 
1778012123,false,finalized,2,6/25/2018 17:38:06,Yes,1.0,5.5,1.5,5.0,2.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses can i see before i buy 
1778012124,false,finalized,2,6/25/2018 16:54:40,Yes,1.0,2.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses can i buy 
1778012125,false,finalized,2,6/25/2018 17:09:08,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses can i see before making a decision 
1778012126,false,finalized,2,6/25/2018 17:10:31,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes should i visit before making a decision
1778012127,false,finalized,2,6/25/2018 17:03:45,Yes,1.0,4.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many more homes should i see
1778012128,false,finalized,2,6/25/2018 17:22:43,Yes,1.0,5.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,is there a limit on how many homes i can see before making a decision 
1778012129,false,finalized,2,6/25/2018 17:38:00,No,1.0,1.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,"You want to know about other fees, beside downpayment",donde estas
1778012130,false,finalized,2,6/25/2018 16:43:57,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,"You want to know about other fees, beside downpayment",what are about other fees beside downpayment 
