,SPEECH,CLUSTER_ID,SCENARIO,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,IS_BAD_CLUSTER
3543, is there allowed to have pets in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3535,are pets allowed ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3534,can i have a pet here ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3533,pets are forbidden in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3532,can i have pets in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3531,is my dog allowed in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3544, how many pets are allowed in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3564,can i have pets in my apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3578,pets are allowed in the apartment,24,Your want to know if an apartment allows pet ,,0.122724250047,
3566,can i have pets in this department ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3597,is pets allowed ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3596,can i have a cat in this apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3595,can i have a dog in this apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3594,do you accept pets in this apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3592,are pets allowed ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3591,does it allow pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3590,to know if an apartment allows pet,24,Your want to know if an apartment allows pet ,,0.122724250047,
3589,to know if an apartment allows pet,24,Your want to know if an apartment allows pet ,,0.122724250047,
3588,to know if an apartment allows pet,24,Your want to know if an apartment allows pet ,,0.122724250047,
3587,any extra fee for having a pet,24,Your want to know if an apartment allows pet ,,0.122724250047,
3585,could you tell me whether or not any pets allow,24,Your want to know if an apartment allows pet ,,0.122724250047,
3584,what kind of pets can i have in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3583,can i have pets in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3582,do you allow pets in the building ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3581,can the fish stay in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3580,what type of race is allowed in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3579,do you allow animals in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3565,are dogs allowed in this department ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3527,can i have my pet in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3525,are pets allowed in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
1956,the apartment is spacious ,24,You want to know how big the apartment is,,0.122724250047,
3490,can i have my dog in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3489,the department allows pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3488,are at least dogs allowed there ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3487,are pets allowed in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3486,would i have my pets in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
2023,how spacious is the apartment ,24,You want to know how big the apartment is,,0.122724250047,
3482,can pets be brought to the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3491,admit visits with pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3481,does the apartment allows pet ,24,Your want to know if an apartment allows pet ,,0.122724250047,
1940,i can have many things in the apartment,24,You want to know how big the apartment is,,0.122724250047,
1387,pets allowed ,24,You are looking for a single family home,,0.122724250047,
3390,the location of the parking in the apartment ,24,You want to know the parking situation of the apartment,,0.122724250047,
3391,how are the parking spaces in the apartment ,24,You want to know the parking situation of the apartment,,0.122724250047,
3392,availability of parking spaces in the apartment ,24,You want to know the parking situation of the apartment,,0.122724250047,
2638,how s divided the apartment ,24,You want to know how many bedrooms the apartment has,,0.122724250047,
1986,how much sq ft the apartment is ,24,You want to know how big the apartment is,,0.122724250047,
3480,are pets allowed in this apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3492,does the apartment allows pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3493,the apartment has any policies about pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3494,can i have a pet in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3521,are there any restrictions about pets on the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3520,what animals are allowed as pet on the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3519,does the apartment you mention allow pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3518,what kind of animals do you accept in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3517,can i raise a cat in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3516,i have a dog allow your entry ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3511,do i own a pet and want to know if the apartment is allowed ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3509,allow pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3507,pets in the apartment ,24,Your want to know if an apartment allows pet ,*,0.122724250047,
3505,can i bring my pets in here ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3504,do you allow pets in here ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3501,is pet allowed ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3500,there is space for pets,24,Your want to know if an apartment allows pet ,,0.122724250047,
3498,pets are allowed,24,Your want to know if an apartment allows pet ,,0.122724250047,
